title,stars,name,text,label,processed_text,predicted_label,prediction_confidence,predicted_label_canon,Advertisement_Flag,Feedback_Flag,Irrelevant_Flag,Rant_Flag
Srisun Express - Hougang Ave 8,3.0,noorkamal vip,"bought chcken murtabak $11,not much special,not much chcken meat inside,teh tarik $1.90 small glass with no handle to hold hot drink,need to hv better food quality to compete with others ,to attract costmer for new shop in neighbourhood",feedback,bought chcken murtabak 11 not much special not much chcken meat inside teh tarik 1.90 small glass no handle hold hot drink need hv better food quality compete others attract costmer new shop neighbourhood,feedback,0.97,feedback,0,1,0,0
Srisun Express - Hougang Ave 8,5.0,NightServicingSG,Thank you for having impossible meat served at night ,feedback,thank impossible meat served night,feedback,0.76,feedback,0,1,0,0
Srisun Express - Hougang Ave 8,4.0,Donny Chan,"Staff are super friendly, food is good, I really enjoyed it. However, food could be less oily but overall, this is a good restaurant",feedback,staff super friendly food good really enjoyed it. however food could less oily overall good restaurant,feedback,0.95,feedback,0,1,0,0
Kazokutei,1.0,jupiter lite 2,"Worst and horrible service ..~2/06/22
Firstly Curry gravy served cold- mini omu rice . Then the worst part 2nd order served pork cutlet curry udon served with a dead housefly below the cutlet when I try to put separate it and i saw a dead housefly on the curry udon.. Luckily I order/asked for no spring onions if not worse the housefly will be hidden mix up ...
Totally making us to puke after seeing it and no more appetite to continue eating both .. Really can't believe a dead housefly can' be served on the curry udon to us..
Plus took long time somehow the service staffs can't even gave proper explanation when feedback given both OR even no apologies given by a single kitchen staff .Shame . .
So we decided to leave the restaurant as it's a waste of time talking to the staffs ..
Pls kindly look into this matter and update on it asap.. thank u
I think it's time to set proper training of the whole management and the staffs of this restaurant in there of handling proper food service and esp the customer service ...
I m really regretted not reading all neg feedbacks here before gg in and order food ..
Not to eat here anymore ..
Not friendly and worth spending $$ eating here ..
",feedback,worst horrible service .. 2/06/22 firstly curry gravy served cold- mini omu rice . worst part 2nd order served pork cutlet curry udon served dead housefly cutlet try put separate saw dead housefly curry udon.. luckily order/asked no spring onion not worse housefly hidden mix ... totally making u puke seeing no appetite continue eating .. really believe dead housefly served curry udon us.. plus took long time somehow service staff even gave proper explanation feedback given even no apology given single kitchen staff .shame . . decided leave restaurant waste time talking staff .. pls kindly look matter update asap.. thank u think time set proper training whole management staff restaurant handling proper food service esp customer service ... really regretted not reading neg feedback gg order food .. not eat anymore .. not friendly worth spending eating ..,feedback,0.99,feedback,0,1,0,0
Kazokutei,1.0,William Liu,"Food so-so, and bad service. The kitchen somehow forgot to cook side dish of my set meal, so I cancel. After meal, the waitress at counter just told the amount to pay, and didnâ€™t give bill. I asked for bill slip as Itâ€™s standard to have bill before payment (itâ€™s customer choice to check not or) Then the waitress jumped gun, printed bill and threw together a calculator towards me on counter, saying â€˜not cheating your moneyâ€™. What a pattern. (The bill was correct. ) donâ€™t go to this restaurant which doesnâ€™t have queue even at weekend dinner time. It has a reason.",feedback,food so-so bad service. kitchen somehow forgot cook side dish set meal cancel. meal waitress counter told amount pay give bill. asked bill slip standard bill payment customer choice check not waitress jumped gun printed bill threw together calculator towards counter saying not cheating money . pattern. bill correct. go restaurant queue even weekend dinner time. reason.,feedback,0.97,feedback,0,1,0,0
Kazokutei,3.0,Zhi Heng,"Food is decent but nothing spectacular or worth travelling for especially cause its on the pricey side. The tempura r decent but have this taste of reused oil. the sweet potato tempura can be softer in texture. N the sauce is too watery n lacking in flavour in my opinion. I had the asari udon which was decent too just that it's a tad too salty for my liking. Serving size was kinda small, wasnt fu after eating. N it would be better if there r more ingredients n garnishes present to make it more aesthetically pleasing and flavourful considering the price. Place is relatively empty even during dinner time. Good thing is that water is provided free of charge tho i feel that a standard drink like hoji tea should have been included in the set meal like most places. Food is decent just that for that price range I would expect much more. Staffs should pay attention to the tables inside as I had a difficulty in trying to get a waiter as well as informing the customers of the Japanese membership discounts available b4 payment:/",feedback,food decent nothing spectacular worth travelling especially cause pricey side. tempura r decent taste reused oil. sweet potato tempura softer texture. n sauce watery n lacking flavour opinion. asari udon decent tad salty liking. serving size kinda small wasnt fu eating. n would better r ingredient n garnish present make aesthetically pleasing flavourful considering price. place relatively empty even dinner time. good thing water provided free charge tho feel standard drink like hoji tea included set meal like places. food decent price range would expect much more. staff pay attention table inside difficulty trying get waiter well informing customer japanese membership discount available b4 payment:/,feedback,0.99,feedback,0,1,0,0
Kazokutei,1.0,Hao Lew,"slow service, udon quite bland.. fried karaage chicken too strong of ginger taste, meat is dry. but omurice, egg and brown sauce cannot make it. Fries is soggy.. only the tomato rice is nice though..",feedback,slow service udon quite bland.. fried karaage chicken strong ginger taste meat dry. omurice egg brown sauce cannot make it. fry soggy.. tomato rice nice though..,feedback,0.96,feedback,0,1,0,0
Kazokutei,2.0,Chong KV,"Was surprised by the chicken wappa gozen, just two small pieces of chicken found.",feedback,surprised chicken wappa gozen two small piece chicken found.,feedback,0.91,feedback,0,1,0,0
Kazokutei,1.0,Samantha Chang,"We were done with our main course and wanted to ask to be served our dessert. It was dinner rush and everyone looked very occupied as we tried very long to get the attention of any staff. Finally, this staff (supposed manager as he dressed nicer than the other staff) noticed me as I signaled to him if he could come over. To my horror, he shouted across the restaurant ""can you call my other colleagues"" as he does some kind of hand movement to indicate as if ""can't you see I'm already very busy why are you calling me over"".

I felt attacked as a customer and felt disgusted when we had him as our cashier and had to give our hard-earned money to pay for such a service. Maybe he had a bad day, and I can empathize with that. But that still should NOT be an excuse to treat customers that way. Customers are the heart of any business. Without customers, there will be no business.",feedback,done main course wanted ask served dessert. dinner rush everyone looked occupied tried long get attention staff. finally staff supposed manager dressed nicer staff noticed signaled could come over. horror shouted across restaurant call colleague kind hand movement indicate see already busy calling . felt attacked customer felt disgusted cashier give hard-earned money pay service. maybe bad day empathize that. still not excuse treat customer way. customer heart business. without customer no business.,feedback,0.82,feedback,0,1,0,0
Kazokutei,5.0,Yong Le Tan é™ˆæ°¸ä¹,"The pork slices in the ""Pork Kimuchi Nabeyaki Udon"" is tender and thinly sliced, and the udon is one of the most smooth tasting I have tasted! The broth is light tasting yet flavourful, and the kimchi mixes well with all the ingredients within. The Ebi fry and French fries retains its crispness even when served up for some time. The staff is helpful and proactive to update on the status of the food preparation to manage expectations.",feedback,pork slice pork kimuchi nabeyaki udon tender thinly sliced udon one smooth tasting tasted broth light tasting yet flavourful kimchi mix well ingredient within. ebi fry french fry retains crispness even served time. staff helpful proactive update status food preparation manage expectations.,feedback,0.88,feedback,0,1,0,0
Kazokutei,2.0,YW Z,"Waited at least an hour for the food and the restaurant was not even full. Food looked nothing like the pic or how I would have imagined it to be and I had to send back my plate as it looked too dreadful. Honestly, an 8 year old would have made better omurice. Avoid this place if you can but if you can't, don't order the omurice dishes.",feedback,waited least hour food restaurant not even full. food looked nothing like pic would imagined send back plate looked dreadful. honestly 8 year old would made better omurice. avoid place order omurice dishes.,feedback,0.91,feedback,0,1,0,0
Kazokutei,1.0,Leon Han,"Worse table experience. Was served by the so called server lead, when we requested for more tonkatsu sauce, she actually told us "" this is the 3rd time, no more"". Like come on is just sauce, didn't expect to be so calculative.

Servers were not active in filling up tea and take a more reactive then proactive service (always have to request for refills)

Lastly the server lead was like raising her voice to another staff of hers about the work and the entire half of the outlet could hear her. Not professional one bit and cause so much unpleasantries while dining.

To be fair the food was ok but don't expect basic service there and save your 10% service charge on something else. Experience was bad. So not recommended.",feedback,worse table experience. served called server lead requested tonkatsu sauce actually told u 3rd time no . like come sauce expect calculative. server not active filling tea take reactive proactive service always request refill lastly server lead like raising voice another staff work entire half outlet could hear her. not professional one bit cause much unpleasantries dining. fair food ok expect basic service save 10 service charge something else. experience bad. not recommended.,feedback,0.96,feedback,0,1,0,0
Kazokutei,3.0,Jucci,"No queue here despite the dinner rush. Food was OK, did take a while to arrive but it was a good crowd. Service staff placed us on the wrong table that was meant to be reserved and had to ask us to move to another table. Lucky for them we had not ordered our food yet. Slight inconvenience.",feedback,no queue despite dinner rush. food ok take arrive good crowd. service staff placed u wrong table meant reserved ask u move another table. lucky not ordered food yet. slight inconvenience.,feedback,0.96,feedback,0,1,0,0
Kazokutei,1.0,Edwin Lee,"No floor staffs.
I can confirm that the chef donâ€™t even know what is omu rice. Ordered omu chicken set, more like a NTUC chicken chunks with normal fried egg rice. No fragrance to the rice. Totally not what they adv outside the shop. $$$ Wasted and definitely a meal.",feedback,no floor staffs. confirm chef even know omu rice. ordered omu chicken set like ntuc chicken chunk normal fried egg rice. no fragrance rice. totally not adv outside shop. wasted definitely meal.,feedback,0.87,feedback,0,1,0,0
Kazokutei,2.0,ZL Choo,"Food quality wise almost like school canteen for about 20$ per pax est. Service is poor, filled with uncommitted part timer. Food wait time is long also. The only saving grace is no queue and your only option during peak hours. I would go for even fastfood anytime if it wasnt for the queue.",feedback,food quality wise almost like school canteen 20 per pax est. service poor filled uncommitted part timer. food wait time long also. saving grace no queue option peak hours. would go even fastfood anytime wasnt queue.,feedback,0.97,feedback,0,1,0,0
Kazokutei,2.0,Chi Wei Siah,"Saw the waiter pour half a can of sprite, 1 scoop of syrup, and filled half the cup with ice cubes, for a soda I paid $4 before gst for",feedback,saw waiter pour half sprite 1 scoop syrup filled half cup ice cube soda paid 4 gst,feedback,0.7,feedback,0,1,0,0
Kazokutei,2.0,Darrell Lye,"I was amazed at how pedestrian the food was. Forgettable and uninspired. I wish we walked past and went to a different eatery.

Omu curry rice is hard to screw up, this was just passable. The wappu gozen was mushy and not tasty. The zaru soba was of poor quality. Even the wasabi served with it was tasteless. The tempura was not crispy. The hot tea was not good either.

The only upside....the pudding was quite good.",feedback,amazed pedestrian food was. forgettable uninspired. wish walked past went different eatery. omu curry rice hard screw passable. wappu gozen mushy not tasty. zaru soba poor quality. even wasabi served tasteless. tempura not crispy. hot tea not good either. upside....the pudding quite good.,feedback,0.99,feedback,0,1,0,0
Kazokutei,1.0,gladyn w,Such a horrible place to eat. The Tom yam udon tastes like maggi powder. And seafood was  not fresh and overcooked. The fries are soggy and stale. The fried chicken tastes like oil that has been reused a thousand times. Avoid this place at all costs!!!!!,feedback,horrible place eat. tom yam udon taste like maggi powder. seafood not fresh overcooked. fry soggy stale. fried chicken taste like oil reused thousand times. avoid place cost,feedback,0.94,feedback,0,1,0,0
Kazokutei,1.0,Grace Lim,Waited for more than half and hour and my food was still not served. Ordered udon. Like you can't cook udon in 30mins??!!  Service is terrible. Customers are raising their hands but no one attends to us.  Ended up leaving because it was just so bad. Ended up with gastric for waiting too long.,rant,waited half hour food still not served. ordered udon. like cook udon 30mins service terrible. customer raising hand no one attends us. ended leaving bad. ended gastric waiting long.,rant,0.71,rant,0,0,0,1
Kazokutei,1.0,Vivien COTIER,"I had a very bad experience. Food is decent in taste but too expensive for the portion and what it is, fries were not cooked
The service is even worse than the food, been waiting for very simple food for 45 minutes with several tables open.

I would not recommend if you are looking for a restaurant in Bugis.",feedback,bad experience. food decent taste expensive portion fry not cooked service even worse food waiting simple food 45 minute several table open. would not recommend looking restaurant bugis.,feedback,0.98,feedback,0,1,0,0
Kazokutei,1.0,timothy fong,Service was bad - claimed after 20 mins that the kitchen was slow and that their new staff served our food to other tables who came later. Omu cutlet rice was not worth the price at all.,feedback,service bad - claimed 20 min kitchen slow new staff served food table came later. omu cutlet rice not worth price all.,feedback,0.96,feedback,0,1,0,0
Kazokutei,1.0,Jolin Lau,"1. the customer service was so bad as werenâ€™t even that much customers in the restaurant when i came. the waiters did not even gave us attention when i called out for them.
2. when the food came, the fried chicken was raw and uncooked inside. not only my food , my friends and i all had uncooked chicken. i told this to the waiter and they insisted that it was supposed to be like this. however, my friends and i were all food science students thus, we knew clearly the difference between cooked and uncooked chicken.
in the end, im glad they gave us a refund when we asked for it however, if i wouldâ€™ve gave a zero stars instead.
my friends and i came here ard 6pm on 21st june",feedback,1. customer service bad even much customer restaurant came. waiter not even gave u attention called them. 2. food came fried chicken raw uncooked inside. not food friend uncooked chicken. told waiter insisted supposed like this. however friend food science student thus knew clearly difference cooked uncooked chicken. end im glad gave u refund asked however would gave zero star instead. friend came ard 6pm 21st june,feedback,1.0,feedback,0,1,0,0
Kazokutei,1.0,Sofia Ng,"Came here 21/6, about 6pm, at bugis Junction.

Place was vacant with only one other customer. My friend and I ordered an omurice, the chicken was obviously pink and uncooked.

Tried to bring attention to waiter, but no one came until I got up to look for someone. Waiter brought it to kitchen but they insisted the pink was natural.

Opened the next piece of chicken to see it was white and pink inside. My friend's omurice chicken one of the pieces were still frozen.

Finally, the waitress brought it back and the manager allowed us to have a refund. None of the staff were particularly apologetic, and no compensation was given.

Uncooked food and terrible customer service.

Would give zero stars but not possible.",feedback,came 21/6 6pm bugis junction. place vacant one customer. friend ordered omurice chicken obviously pink uncooked. tried bring attention waiter no one came got look someone. waiter brought kitchen insisted pink natural. opened next piece chicken see white pink inside. friend omurice chicken one piece still frozen. finally waitress brought back manager allowed u refund. none staff particularly apologetic no compensation given. uncooked food terrible customer service. would give zero star not possible.,feedback,1.0,feedback,0,1,0,0
Kazokutei,1.0,Zack Tan,"Quality service from Jie Yi. From the moment she brought us from the counter to the table, no greeting, no acknowledgement, not a single word uttered. Just chucking the menu to us then slamming the tablets (2 which we had were defective).
Exceptional attitude where each time we called out to her, not a single word in response.
Food is spectacularly mediocre and overpriced, with limited selection and oversized bowls/plates to hide the miniscule portion.
Avoid at all cost.",feedback,quality service jie yi. moment brought u counter table no greeting no acknowledgement not single word uttered. chucking menu u slamming tablet 2 defective . exceptional attitude time called not single word response. food spectacularly mediocre overpriced limited selection oversized bowls/plates hide miniscule portion. avoid cost.,feedback,0.98,feedback,0,1,0,0
Kazokutei,3.0,p1zzabit,"It is your typical Japan Food Holdings outlet that even with different brands under their belt taste similarly average across most outlets.

Udon that taste too heavy for what udon suppose to be and kimchi taste for the soup is just sub par",feedback,typical japan food holding outlet even different brand belt taste similarly average across outlets. udon taste heavy udon suppose kimchi taste soup sub par,feedback,0.89,feedback,0,1,0,0
Kazokutei,4.0,Simeon Ang,"The udon and red miso soup were spot on with the fried garlic giving additional omfph. However, don't waste your moolah in getting the set meal, sides are overpriced and not worth the extra.",feedback,udon red miso soup spot fried garlic giving additional omfph. however waste moolah getting set meal side overpriced not worth extra.,feedback,0.86,feedback,0,1,0,0
Kazokutei,3.0,Audrey L,"Was attracted by the wafu sets here, which were pretty reasonably priced, starting at around S$12. Wafu is essentially like steamed rice in a bamboo basket with some ingredients in it like chicken or seafood. It was a bit disappointing to be honest -- I ordered the chicken wafu and it wasn't very flavorful and didn't come out very hot. Overall just not really satisfying. I also got the fried chicken to go with it, and it wasn't super crispy or hot. It was just...there. The best part of this set was actually the chawanmushi! It was really smooth and silky. Nice job!",feedback,attracted wafu set pretty reasonably priced starting around 12. wafu essentially like steamed rice bamboo basket ingredient like chicken seafood. bit disappointing honest -- ordered chicken wafu flavorful come hot. overall not really satisfying. also got fried chicken go super crispy hot. just...there. best part set actually chawanmushi really smooth silky. nice job,feedback,0.99,feedback,0,1,0,0
Kazokutei,1.0,Lim Kino,"waiting half hours eat cool fries,rice and chicken. 4 dollar value",feedback,waiting half hour eat cool fry rice chicken. 4 dollar value,feedback,0.9,feedback,0,1,0,0
Kazokutei,4.0,clare istiredzzz,"The food is fantastic. However, there is a female staff that has an attitude problem. The rest of the staff are kind and patient but that one female staff is just horrible. Talks rudely to me and is really impatient. For that, the place loses one star.",feedback,food fantastic. however female staff attitude problem. rest staff kind patient one female staff horrible. talk rudely really impatient. place loses one star.,feedback,0.98,feedback,0,1,0,0
Kazokutei,1.0,flappy bird,"Didn't manage to get to sit. So lorsor. Which F&B will check IC or check address just for sit their consumers to sit together even despite the current max 5 pax covid regulations. Then children below 15 how, cannot eat there isit because they don't have IC or any proof that they all live under 1 roof... Ridiculous! Thankful for not eating there having seen the poor reviews of the place. If can give 0 stars i would give negative!",feedback,manage get sit. lorsor. f b check ic check address sit consumer sit together even despite current max 5 pax covid regulations. child 15 cannot eat isit ic proof live 1 roof... ridiculous thankful not eating seen poor review place. give 0 star would give negative,feedback,0.88,feedback,0,1,0,0
Kazokutei,4.0,Farah Nabilah,"I ordered the Kokudashi Soba with Mixed Tempura. Slightly oily, but still good. No queues though, so it's perfect if you're looking for a quick meal.",feedback,ordered kokudashi soba mixed tempura. slightly oily still good. no queue though perfect looking quick meal.,feedback,0.92,feedback,0,1,0,0
Kazokutei,1.0,V V,"Very salty soup base,  soda drink taste like plain water. Overall not worth it at all even though it is relatively affordable place to dine in.",feedback,salty soup base soda drink taste like plain water. overall not worth even though relatively affordable place dine in.,feedback,0.75,feedback,0,1,0,0
Kazokutei,1.0,Kenneth Kwok,Bugis Junction outlet. Below average for food quality. Customer service minimum. Food freshness questionable. But Covid safety measures were good.,feedback,bugis junction outlet. average food quality. customer service minimum. food freshness questionable. covid safety measure good.,feedback,0.97,feedback,0,1,0,0
Kazokutei,1.0,Haochuan Zhang,"Donâ€™t go

Wondering why the place got not queue, it turns out to be a 2 star reviewed restaurant. Not surprised itâ€™s as described:
1. Dodgy food, not as fancy as the picture
2. Careless staff, toss the spoon on the table
3. Expensive",feedback,go wondering place got not queue turn 2 star reviewed restaurant. not surprised described: 1. dodgy food not fancy picture 2. careless staff toss spoon table 3. expensive,feedback,0.95,feedback,0,1,0,0
Kazokutei,1.0,Peter Chan,"Food was horrendous,food took way too long charged us 11$ for service charge and did not serve us right came to our table and threw the food had to ask for our sides to come if not they forgot abt it. Donâ€™t waste ur time here save your money go to the opposite side for the food maybe a abit more ex but still so much better and worth to buy food from there all my friends rather eat MCD then some Low serviced food",feedback,food horrendous food took way long charged u 11 service charge not serve u right came table threw food ask side come not forgot abt it. waste ur time save money go opposite side food maybe abit ex still much better worth buy food friend rather eat mcd low serviced food,feedback,0.99,feedback,0,1,0,0
Kazokutei,1.0,G H,"Very slow, waiting about half an hour already and still waiting, although there are only a few tables of customers. If delivery orders is causing long waiting time, should have the courtesy to let customers know. This will be my last time here.",feedback,slow waiting half hour already still waiting although table customers. delivery order causing long waiting time courtesy let customer know. last time here.,feedback,0.8,feedback,0,1,0,0
Kazokutei,2.0,YeowChong Chuah,Waited 35 mins for a average omu rice. That's after queuing to get in. Edible food just dun come off you are really hungry.,feedback,waited 35 min average omu rice. queuing get in. edible food dun come really hungry.,feedback,0.95,feedback,0,1,0,0
Kazokutei,1.0,HANQI WU,One of the waitress is very rude! And the serving speed is really slow! We waited for 40min and the food is still not here yet! Really,feedback,one waitress rude serving speed really slow waited 40min food still not yet really,feedback,0.84,feedback,0,1,0,0
Kazokutei,1.0,Glenda Tsai,"Atrociously lousy crew service. Served our food roughly and rudely. Staff was clearing the tables noisily, causing irritable din to diners. This is certainly our first and final time there.",feedback,atrociously lousy crew service. served food roughly rudely. staff clearing table noisily causing irritable din diners. certainly first final time there.,feedback,0.96,feedback,0,1,0,0
Kazokutei,1.0,Albert Lee,Doesn't seem sanitary and the oil they use to fry their tempura smells like they have not changed for a bit of time. I would highly recommend avoiding this place.,feedback,seem sanitary oil use fry tempura smell like not changed bit time. would highly recommend avoiding place.,feedback,0.91,feedback,0,1,0,0
Kazokutei,1.0,Marilyn Tan,"The food was so so. But wouldnâ€™t come back because of the customer service. After I ordered, the staff throw the receipt on the table which I really hated. Like why would he even throw the receipt. There isnâ€™t much people in the restaurant anyway.",feedback,food so. come back customer service. ordered staff throw receipt table really hated. like would even throw receipt. much people restaurant anyway.,feedback,0.96,feedback,0,1,0,0
Kazokutei,3.0,Elsa Zaoputra,Food is average and it took so long to come out.,feedback,food average took long come out.,feedback,0.94,feedback,0,1,0,0
Kazokutei,2.0,Jason Koh,"Cold fries, tasteless fried ebi, tasteless fried chicken, service from staff no standard.
Paying restaurant price for the above is a NO!
Never come again.",feedback,cold fry tasteless fried ebi tasteless fried chicken service staff no standard. paying restaurant price no never come again.,feedback,0.97,feedback,0,1,0,0
Fake Review,5.0,AdBot1,Check out the amazing deals at www.bestmall.com â€” way better than this place!,advertisement,check amazing deal www.bestmall.com way better place,advertisement,0.94,advertisement,1,0,0,0
Fake Review,4.0,PromoGuru,Visit https://superstore.com for the ultimate shopping experience!,advertisement,visit https://superstore.com ultimate shopping experience,advertisement,0.79,advertisement,1,0,0,0
Fake Review,5.0,MarketingPro,You should totally go to www.foodparadise.com instead of here!,advertisement,totally go www.foodparadise.com instead,advertisement,0.89,advertisement,1,0,0,0
Fake Review,3.0,AdTester,"For better options, see https://luxuryshops.net â€” unbeatable deals there.",advertisement,better option see https://luxuryshops.net unbeatable deal there.,advertisement,0.86,advertisement,1,0,0,0
Fake Review,4.5,LinkLover,"Skip this, and head to www.topdestination.com â€” you won't regret it!",advertisement,skip head www.topdestination.com regret,advertisement,0.87,advertisement,1,0,0,0
Fake Review,2.0,User1,"Looking for better food? Visit www.foodheaven.com, much better service! ",advertisement,looking better food visit www.foodheaven.com much better service,advertisement,0.97,advertisement,1,0,0,0
Fake Review,3.0,User2,Check out https://superstore.com â€” they have amazing discounts all year round!,advertisement,check https://superstore.com amazing discount year round,advertisement,0.92,advertisement,1,0,0,0
Fake Review,1.0,User3,"For luxury shopping, go to www.luxuryhub.net instead, you won't regret it.",advertisement,luxury shopping go www.luxuryhub.net instead regret it.,advertisement,0.99,advertisement,1,0,0,0
Fake Review,2.0,User4,Discover www.travelparadise.com for the ultimate vacation deals! ,advertisement,discover www.travelparadise.com ultimate vacation deal,advertisement,0.92,advertisement,1,0,0,0
Fake Review,5.0,User5,"Looking for better food? Visit www.foodheaven.com, much better service! ",advertisement,looking better food visit www.foodheaven.com much better service,advertisement,0.97,advertisement,1,0,0,0
Fake Review,5.0,User6,"For luxury shopping, go to www.luxuryhub.net instead, you won't regret it. ",advertisement,luxury shopping go www.luxuryhub.net instead regret it.,advertisement,0.99,advertisement,1,0,0,0
Fake Review,3.0,User7,"For luxury shopping, go to www.luxuryhub.net instead, you won't regret it. ",advertisement,luxury shopping go www.luxuryhub.net instead regret it.,advertisement,0.99,advertisement,1,0,0,0
Fake Review,5.0,User8,"Visit www.bestdeals.com for unbeatable offers, way better than this place! ",advertisement,visit www.bestdeals.com unbeatable offer way better place,advertisement,0.99,advertisement,1,0,0,0
Fake Review,2.0,User9,"For luxury shopping, go to www.luxuryhub.net instead, you won't regret it. ",advertisement,luxury shopping go www.luxuryhub.net instead regret it.,advertisement,0.99,advertisement,1,0,0,0
Fake Review,5.0,User10,"For luxury shopping, go to www.luxuryhub.net instead, you won't regret it.",advertisement,luxury shopping go www.luxuryhub.net instead regret it.,advertisement,0.99,advertisement,1,0,0,0
Fake Review,5.0,User11,Check out https://superstore.com â€” they have amazing discounts all year round!,advertisement,check https://superstore.com amazing discount year round,advertisement,0.92,advertisement,1,0,0,0
Fake Review,3.0,User12,"Visit www.bestdeals.com for unbeatable offers, way better than this place! ",advertisement,visit www.bestdeals.com unbeatable offer way better place,advertisement,0.99,advertisement,1,0,0,0
Fake Review,1.0,User13,Discover www.travelparadise.com for the ultimate vacation deals! ,advertisement,discover www.travelparadise.com ultimate vacation deal,advertisement,0.92,advertisement,1,0,0,0
Fake Review,5.0,User14,"Visit www.bestdeals.com for unbeatable offers, way better than this place!",advertisement,visit www.bestdeals.com unbeatable offer way better place,advertisement,0.99,advertisement,1,0,0,0
Fake Review,1.0,User15,"Visit www.bestdeals.com for unbeatable offers, way better than this place!",advertisement,visit www.bestdeals.com unbeatable offer way better place,advertisement,0.99,advertisement,1,0,0,0
Fake Review,2.0,User16,"Talking about my lunch yesterday, unrelated to this location.",irrelevant,talking lunch yesterday unrelated location.,irrelevant,1.0,irrelevant,0,0,1,0
Fake Review,2.0,User17,"Talking about my lunch yesterday, unrelated to this location.",irrelevant,talking lunch yesterday unrelated location.,irrelevant,1.0,irrelevant,0,0,1,0
Fake Review,3.0,User18,"Talking about my lunch yesterday, unrelated to this location. ",irrelevant,talking lunch yesterday unrelated location.,irrelevant,1.0,irrelevant,0,0,1,0
Fake Review,5.0,User19,"Talking about my lunch yesterday, unrelated to this location. ",irrelevant,talking lunch yesterday unrelated location.,irrelevant,1.0,irrelevant,0,0,1,0
Fake Review,5.0,User20,Haven't been there but I heard it's nice.,irrelevant,heard nice.,irrelevant,0.99,irrelevant,0,0,1,0
Fake Review,3.0,User21,"Weather is great today, sunny skies everywhere!",irrelevant,weather great today sunny sky everywhere,rant,0.47,rant,0,0,0,1
Fake Review,2.0,User22,Haven't been there but I heard it's nice. ,irrelevant,heard nice.,irrelevant,0.99,irrelevant,0,0,1,0
Fake Review,3.0,User23,No idea what this place even is.,irrelevant,no idea place even is.,irrelevant,0.96,irrelevant,0,0,1,0
Fake Review,1.0,User24,Haven't been there but I heard it's nice.,irrelevant,heard nice.,irrelevant,0.99,irrelevant,0,0,1,0
Fake Review,1.0,User25,"Talking about my lunch yesterday, unrelated to this location. ",irrelevant,talking lunch yesterday unrelated location.,irrelevant,1.0,irrelevant,0,0,1,0
Fake Review,4.0,User26,Haven't been there but I heard it's nice. ,irrelevant,heard nice.,irrelevant,0.99,irrelevant,0,0,1,0
Fake Review,1.0,User27,"I love my dog, nothing to do with this place though.",irrelevant,love dog nothing place though.,irrelevant,0.78,irrelevant,0,0,1,0
Fake Review,4.0,User28,No idea what this place even is.,irrelevant,no idea place even is.,irrelevant,0.96,irrelevant,0,0,1,0
Fake Review,1.0,User29,Haven't been there but I heard it's nice.,irrelevant,heard nice.,irrelevant,0.99,irrelevant,0,0,1,0
Fake Review,4.0,User30,No idea what this place even is.,irrelevant,no idea place even is.,irrelevant,0.96,irrelevant,0,0,1,0
Fake Review,2.0,User31,Terrible place. I hate the attitude of the staff and the dirty environment.,rant,terrible place. hate attitude staff dirty environment.,rant,0.91,rant,0,0,0,1
Fake Review,5.0,User32,Absolutely the worst. Crap service and rude employees!!! ,rant,absolutely worst. crap service rude employee,rant,0.84,rant,0,0,0,1
Fake Review,5.0,User33,Terrible place. I hate the attitude of the staff and the dirty environment.,rant,terrible place. hate attitude staff dirty environment.,rant,0.91,rant,0,0,0,1
Fake Review,3.0,User34,"Horrible, horrible, horrible! Such a disgusting setup with zero professionalism. ",rant,horrible horrible horrible disgusting setup zero professionalism.,rant,0.97,rant,0,0,0,1
Fake Review,5.0,User35,"Horrible, horrible, horrible! Such a disgusting setup with zero professionalism. ",rant,horrible horrible horrible disgusting setup zero professionalism.,rant,0.97,rant,0,0,0,1
Fake Review,5.0,User36,"Awful experience. Never coming back here, total waste of money!",rant,awful experience. never coming back total waste money,rant,1.0,rant,0,0,0,1
Fake Review,5.0,User37,"Awful experience. Never coming back here, total waste of money!",rant,awful experience. never coming back total waste money,rant,1.0,rant,0,0,0,1
Fake Review,3.0,User38,"Awful experience. Never coming back here, total waste of money!",rant,awful experience. never coming back total waste money,rant,1.0,rant,0,0,0,1
Fake Review,1.0,User39,This was the WORST experience ever! Horrible service and disgusting food!!! ,rant,worst experience ever horrible service disgusting food,rant,0.72,rant,0,0,0,1
Fake Review,3.0,User40,"Awful experience. Never coming back here, total waste of money! ",rant,awful experience. never coming back total waste money,rant,1.0,rant,0,0,0,1
Fake Review,4.0,User41,This was the WORST experience ever! Horrible service and disgusting food!!! ,rant,worst experience ever horrible service disgusting food,rant,0.72,rant,0,0,0,1
Fake Review,2.0,User42,"Awful experience. Never coming back here, total waste of money! ",rant,awful experience. never coming back total waste money,rant,1.0,rant,0,0,0,1
Fake Review,5.0,User43,"Awful experience. Never coming back here, total waste of money! ",rant,awful experience. never coming back total waste money,rant,1.0,rant,0,0,0,1
Fake Review,4.0,User44,"Awful experience. Never coming back here, total waste of money! ",rant,awful experience. never coming back total waste money,rant,1.0,rant,0,0,0,1
Fake Review,3.0,User45,Terrible place. I hate the attitude of the staff and the dirty environment. ,rant,terrible place. hate attitude staff dirty environment.,rant,0.91,rant,0,0,0,1
